datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753354800000,762.97,772.31,762.63,770.21,13577.005,1753358399000,10430883.70748,55618,8417.236,6467159.4917,0.0
1753358400000,770.2,772.01,764.22,768.94,13461.782,1753361999000,10334398.60755,77900,6427.694,4935146.85556,0.0
1753362000000,768.95,771.12,764.3,764.99,15229.232,1753365599000,11708496.4242,83997,7557.551,5811503.45891,0.0
1753365600000,764.99,776.68,760.72,776.4,21390.88,1753369199000,16457492.12507,102054,11687.034,8994977.41593,0.0
1753369200000,776.41,781.05,772.86,778.21,24305.73,1753372799000,18903991.21405,102795,12465.289,9696654.9384,0.0
1753372800000,778.21,778.81,769.78,774.57,16487.096,1753376399000,12764783.24297,84171,8267.226,6401749.69655,0.0
1753376400000,774.57,785.79,774.13,781.5,15739.706,1753379999000,12308794.60846,58766,9951.823,7780804.36329,0.0
1753380000000,781.49,785.6,780.03,781.49,7848.958,1753383599000,6144683.4449,39751,4305.879,3371301.0567,0.0
1753383600000,781.49,783.3,778.91,778.95,7478.169,1753387199000,5838884.12061,26684,2930.537,2289006.70142,0.0
1753387200000,778.95,781.26,777.01,780.81,5092.357,1753390799000,3968058.3428,21689,2577.367,2008519.49163,0.0
1753390800000,780.81,781.55,775.48,776.68,4103.854,1753394399000,3193332.17065,21110,2005.443,1559946.08232,0.0
1753394400000,776.67,779.9,774.16,777.71,6286.062,1753397999000,4882679.24778,30454,3384.945,2628935.38625,0.0
1753398000000,777.7,777.7,769.69,770.74,10406.171,1753401599000,8037320.37158,49891,4736.674,3658066.38075,0.0
1753401600000,770.74,771.38,765.0,766.87,11732.886,1753405199000,9013231.10566,74797,5416.723,4161173.53387,0.0
1753405200000,766.88,770.4,761.98,769.13,14510.736,1753408799000,11114680.99581,76970,6579.49,5041160.88604,0.0
1753408800000,769.13,771.1,758.54,758.54,12121.56,1753412399000,9263853.59084,71113,5388.93,4118798.28395,0.0
1753412400000,758.54,763.53,753.12,756.81,21205.6,1753415999000,16068133.18608,109791,9900.961,7503164.54997,0.0
1753416000000,756.8,765.29,752.22,764.88,17563.843,1753419599000,13342118.86408,97050,10153.955,7718255.30851,0.0
1753419600000,764.88,764.88,759.37,760.36,8784.863,1753423199000,6695361.07208,45560,4025.999,3068337.97791,0.0
1753423200000,760.36,763.63,756.11,761.81,9137.582,1753426799000,6944538.81204,53129,4839.795,3679063.25739,0.0
1753426800000,761.81,766.65,757.36,761.4,21341.552,1753430399000,16246392.14593,74400,9464.132,7206167.81208,0.0
1753430400000,761.4,767.72,761.22,764.99,10910.356,1753433999000,8341564.19359,62785,6016.14,4599807.70489,0.0
1753434000000,765.0,772.44,762.62,771.29,15192.816,1753437599000,11674343.35992,71233,8269.542,6356180.48267,0.0
1753437600000,771.3,773.25,766.92,769.44,9461.625,1753441199000,7283968.11436,41338,4529.366,3486556.21751,0.0
1753441200000,769.44,772.83,769.43,771.67,6324.168,1753444799000,4875950.77599,25042,3623.866,2794037.7003,0.0
1753444800000,771.67,780.0,771.22,774.24,22147.476,1753448399000,17162409.08436,57997,12983.091,10067296.3277,0.0
1753448400000,774.25,775.8,769.8,774.2,11162.638,1753451999000,8631870.57408,45459,5628.29,4353170.06316,0.0
1753452000000,774.2,774.53,760.88,761.03,18820.525,1753455599000,14420301.85605,84388,7568.773,5798453.28249,0.0
1753455600000,761.03,767.99,760.12,765.63,13939.533,1753459199000,10653931.40816,74590,7276.57,5562711.74083,0.0
