datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1739869200000,163.89,170.07,163.17,170.0,578901.782,1739872799000,96666690.10819,260068,335346.746,55988864.9858,0.0
1739872800000,170.0,170.92,167.59,167.95,242420.655,1739876399000,41021713.0046,128849,126581.405,21436587.4951,0.0
1739876400000,167.95,169.24,167.64,168.72,124603.933,1739879999000,20989785.46593,94619,65473.6,11029460.26078,0.0
1739880000000,168.71,171.5,168.4,170.7,212794.15,1739883599000,36150998.40218,132425,116398.416,19778179.17665,0.0
1739883600000,170.7,170.78,168.47,169.68,145482.036,1739887199000,24666085.98756,117631,68771.067,11663043.45587,0.0
1739887200000,169.68,170.88,165.51,166.98,260010.794,1739890799000,43754913.33762,195103,124784.926,21027984.22986,0.0
1739890800000,166.98,167.42,164.34,165.95,267435.263,1739894399000,44387926.03149,200302,128950.533,21405629.57501,0.0
1739894400000,165.95,167.11,162.41,162.42,360971.981,1739897999000,59417151.62305,226396,169980.021,27991581.76655,0.0
1739898000000,162.43,164.19,160.88,163.52,387930.967,1739901599000,63031664.19507,246315,180502.571,29333952.00927,0.0
1739901600000,163.51,165.67,162.82,163.97,217214.498,1739905199000,35726481.22816,154198,110531.391,18183618.71171,0.0
1739905200000,163.97,166.01,163.14,165.31,185248.876,1739908799000,30465048.33321,112878,94499.137,15542900.36784,0.0
1739908800000,165.31,166.75,163.93,164.58,163943.381,1739912399000,27108563.38921,95933,80500.155,13318534.93073,0.0
1739912400000,164.58,168.87,164.31,167.58,199462.247,1739915999000,33349107.16382,140419,115964.402,19387102.81274,0.0
1739916000000,167.57,169.78,167.04,167.78,187095.466,1739919599000,31470506.5448,76737,119499.656,20088418.60557,0.0
1739919600000,167.78,169.61,167.3,169.32,93692.43,1739923199000,15825300.16607,56591,43923.335,7419770.55358,0.0
1739923200000,169.32,170.86,168.45,168.68,229202.514,1739926799000,38928960.44633,94916,97637.292,16580723.07565,0.0
1739926800000,168.69,168.74,167.03,168.44,142771.303,1739930399000,23974887.22629,90441,62246.08,10453711.36638,0.0
1739930400000,168.44,169.98,168.35,169.32,90589.972,1739933999000,15325350.78751,89060,37282.23,6307320.94764,0.0
1739934000000,169.33,169.39,166.66,167.48,92278.261,1739937599000,15489856.75027,71325,38427.647,6449773.00352,0.0
1739937600000,167.48,167.74,163.93,163.94,137284.018,1739941199000,22740427.25522,84692,50678.312,8397670.28772,0.0
1739941200000,163.94,167.2,163.75,167.1,101190.406,1739944799000,16781838.68519,77009,53532.353,8877921.83098,0.0
1739944800000,167.11,168.34,166.5,168.01,215685.122,1739948399000,36065160.00873,87188,106247.977,17774784.58915,0.0
1739948400000,168.01,169.84,167.85,168.95,129931.556,1739951999000,21946011.75117,73784,85700.583,14473871.73924,0.0
